1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Class
0,0,152322,677502,2543752,2394518,0,0,135774,505238,0,302638,343744,564448,338620,385736,429738,138580,330562,0,101192,0,0,0,0,0,0,0,0,0,528522,481336,1037046,0,0,0,0,0,0,0,0,0,0,0,461900,0,0,0,0,1267656,0,0,0,0,0,0,0,0,0,0,498870,0,0,0,0,0,0,0,0,0,0,1171510,0,0,539252,579842,2259130,1909770,2519514,789962,0,0,0,0,0,0,0,0,0,1100834,490386,0,0,0,0,0,0,0,0,0,0,0,0,0,459022,0,0,0,0,1128832,0,0,0,0,0,0,0,0,0,477002,VPN
0,100060,307420,1147672,2792128,758944,753160,0,0,432068,171918,211840,648992,298666,264660,165576,306334,251086,175436,0,0,0,665406,0,0,0,0,0,0,540684,0,233720,125640,0,1166654,0,0,0,0,0,0,0,0,0,464606,0,0,0,0,0,0,1237898,0,0,0,0,0,0,0,498408,0,0,0,0,0,0,0,0,0,0,0,0,0,1260806,518056,320762,2242494,3237926,0,0,0,0,0,0,0,0,0,0,0,494666,0,0,0,1200940,0,1388190,3495286,1772528,1516836,0,0,0,0,0,459298,0,0,0,0,0,0,0,0,0,1180482,0,0,0,0,478330,VPN
0,117048,1246436,3191906,1330624,0,160334,490428,252894,402280,632908,251468,0,684040,125382,279834,0,0,0,0,0,0,0,0,0,0,0,0,0,527800,0,0,0,0,292478,892712,0,451946,0,0,0,0,0,0,0,334726,127848,0,0,0,0,1266694,0,0,0,0,0,0,0,0,0,514672,0,0,0,0,0,0,0,0,719710,4255144,2461374,2315028,0,0,366638,109410,0,0,0,0,0,0,0,0,0,0,0,0,0,4771978,2645360,0,0,0,0,0,0,0,0,0,0,0,0,459006,0,0,0,0,1150986,0,0,0,0,0,0,0,0,0,VPN
0,255436,2062584,2036260,1350572,0,0,494742,238816,353018,368134,546288,309380,592688,0,337634,0,0,0,0,0,0,0,0,0,0,0,0,419414,108280,0,0,0,0,0,0,1172918,0,0,459282,0,0,0,0,0,0,0,461900,0,0,0,0,1267246,0,0,0,0,0,0,0,0,0,174756,3213948,2944472,0,0,0,0,0,0,0,0,0,1886620,4364824,4466812,0,417174,0,0,0,0,0,0,0,0,0,0,0,0,0,1592324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459696,0,0,0,0,1129908,0,0,0,0,0,0,0,VPN
0,0,356342,2778602,2802736,0,106948,532364,164290,651110,234556,615362,169028,249204,432446,446238,0,0,0,0,0,0,0,0,0,0,0,0,527800,0,0,0,0,0,0,627424,541942,0,459860,0,0,0,0,0,0,0,462176,0,0,0,0,0,1266434,0,0,0,0,0,0,0,0,0,515528,0,0,0,0,0,0,0,167500,2821432,3638874,3197368,190168,0,218062,265098,0,0,0,0,0,0,0,0,0,0,0,0,0,1178978,406708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459558,0,0,1129340,0,0,0,0,0,0,0,0,0,VPN
0,0,659684,1846738,3063454,298302,136640,456904,211842,595662,233146,527390,522114,413140,0,142000,0,0,306996,0,0,0,0,0,0,0,0,0,527662,0,0,0,0,0,0,0,0,1171884,0,248088,211756,0,0,0,0,0,0,350910,111542,0,0,0,1267586,0,0,0,0,0,0,0,0,0,0,558788,0,0,0,0,0,0,0,0,0,0,390094,768968,0,0,476494,0,0,0,0,0,862038,2034096,1608258,2818000,0,0,0,0,1045914,540820,0,0,0,0,0,0,0,0,0,0,0,0,0,461296,0,2589824,1746672,1997066,1469512,0,0,0,0,0,0,0,VPN
0,0,724028,1385576,2576774,1088868,101088,0,615058,0,378164,287304,436568,381450,589498,0,367590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527662,0,0,0,0,0,1166324,0,185788,274932,0,0,0,0,0,0,0,467814,0,0,0,429414,837832,0,0,0,0,0,0,0,0,0,118262,380846,0,0,0,0,0,0,0,0,0,0,1156288,0,0,0,439212,0,0,0,906238,1057938,1456606,2366496,1375062,0,0,0,0,0,1086206,499614,0,0,0,0,0,0,0,0,0,0,0,0,0,435678,0,0,0,1129754,0,0,0,0,0,0,0,VPN
0,0,826406,3307398,1680332,0,350592,313702,402126,493466,548086,287918,0,702732,0,279430,0,0,0,0,0,0,0,0,0,0,0,211460,316336,0,0,0,0,0,0,1027472,144274,0,396918,0,0,0,0,0,0,0,461916,0,0,0,0,1260294,0,0,0,0,0,0,0,0,0,513946,0,0,0,0,0,0,0,0,0,0,0,381760,778220,0,0,476648,0,0,0,0,0,1316214,4256184,430658,0,0,0,0,0,1589226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459420,0,0,0,546324,583770,0,0,0,0,0,0,0,0,VPN
0,0,688148,2851590,2206532,0,0,353574,307564,228446,598914,533856,188516,514452,200142,319042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527938,0,0,0,0,409602,769872,0,459674,0,0,0,0,0,0,0,0,462452,0,0,0,0,1272884,0,0,0,0,0,0,0,0,0,0,497994,0,0,0,0,0,0,0,0,0,0,1160226,0,0,477924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459558,0,0,0,1133458,154810,2607152,2754790,323928,0,0,0,0,VPN
0,131702,1408468,4154202,327754,0,586250,157178,575820,267212,541424,310588,0,718488,0,280728,0,0,0,0,0,0,0,0,0,0,0,527938,0,0,0,0,0,0,0,1171640,0,188720,271740,0,0,0,0,0,0,0,457778,0,0,0,0,1268910,0,0,0,0,0,0,0,0,0,514770,0,0,0,0,0,0,0,0,0,0,0,1182510,293440,170676,476308,0,0,0,0,0,0,0,0,0,0,0,0,0,123500,1461788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459574,0,0,657278,472614,686932,1535040,1925166,3616736,492098,0,0,0,0,VPN
0,205178,1201166,3646236,769156,0,429804,288222,454276,472586,511212,251294,236688,492400,325954,118264,0,0,0,0,0,0,0,0,0,0,0,478054,0,0,0,0,0,0,400198,780486,0,460116,0,0,0,0,0,0,0,0,461916,0,0,0,0,1266726,0,0,0,0,0,0,0,0,0,514648,203408,2514118,1872932,2018880,720214,0,0,0,0,0,0,1166568,0,0,476170,0,2376422,2430762,2191946,0,0,0,0,0,0,0,0,0,1100728,485210,0,0,0,0,0,0,0,0,0,0,0,0,0,403506,0,0,0,0,1129632,0,0,0,0,0,0,0,0,0,VPN
0,0,0,154230,1603702,4055190,0,105034,545360,191272,363150,247240,491540,221378,671542,0,0,0,0,0,0,183834,0,0,0,0,0,0,0,0,0,451350,0,0,0,0,0,1171486,0,190048,270534,0,0,0,0,0,0,0,462314,0,0,0,1100842,167138,0,0,0,0,0,0,0,0,451006,0,0,0,0,0,0,0,0,0,0,0,0,1163826,0,475894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585394,0,0,0,0,0,0,0,0,0,0,0,0,0,459006,0,0,0,0,1129616,0,0,0,0,0,0,0,VPN
0,140360,1292878,4420380,110952,0,0,368966,225352,311876,353300,570732,245168,0,710580,0,281656,0,0,0,0,0,0,0,0,0,0,0,0,0,527938,0,0,0,0,0,1166298,0,266280,194642,0,0,0,0,0,0,0,462622,0,0,0,0,1266832,0,0,0,0,0,0,0,0,0,306436,4259108,2415798,1785628,0,0,0,0,0,0,0,0,1140032,0,0,488226,0,0,0,0,0,0,0,0,0,0,0,0,0,1100728,484438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459452,0,0,0,1128012,0,0,0,0,0,0,0,0,VPN
0,195352,1124530,3868720,683666,0,400568,278336,427114,213284,480360,288530,0,714384,0,278904,0,0,0,0,0,0,0,0,0,0,0,0,0,527954,0,0,0,0,0,1171226,0,272144,188710,0,0,0,0,0,0,0,462330,0,0,0,0,1267464,0,0,0,0,0,0,0,0,0,509818,196206,2727576,3876408,1925702,0,0,0,0,0,0,0,1168430,0,0,482106,0,1023348,1395106,3414210,0,0,0,0,0,0,0,0,0,0,1585950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459420,0,0,0,1129478,0,0,0,0,0,0,0,0,0,VPN
0,0,0,0,400794,3837740,1450802,0,239304,554124,313494,291592,470622,387188,0,205274,771550,0,0,0,0,0,0,0,0,0,0,0,0,0,528198,0,0,0,0,0,0,0,0,1168260,0,0,459696,0,0,0,0,0,0,462314,0,0,0,0,1267964,0,0,0,0,0,0,0,0,0,0,507430,0,0,0,0,0,0,209920,2740118,3039614,2460502,750866,452474,0,0,478382,0,0,0,0,0,0,0,0,0,0,0,0,0,1585224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468638,0,0,0,1129738,3701814,2130324,0,0,0,0,VPN
0,0,0,567886,3679940,1686780,0,226376,421440,0,173492,453820,535862,464072,432456,134166,105086,0,0,0,0,228694,0,0,0,0,0,0,0,0,0,528044,0,0,0,0,0,1166568,0,0,437010,0,0,0,0,0,0,0,462914,0,0,0,0,1266986,0,0,0,0,0,0,0,0,0,0,499678,0,0,0,0,0,0,0,0,0,0,1177584,0,0,485276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585362,0,0,366212,1551908,1388048,661766,0,1306608,2018656,0,0,0,0,0,459298,0,0,0,934104,198842,0,0,0,0,0,0,VPN
0,0,193064,775654,2416970,1118320,1178546,129280,0,373290,272570,0,321604,707130,247620,173740,0,490132,329716,0,0,265170,0,0,0,0,0,0,0,0,0,0,0,0,0,389500,0,0,0,0,0,0,0,0,0,1338508,0,0,0,0,387718,0,0,0,0,0,0,0,0,0,0,0,0,0,484454,3597170,3559186,0,0,0,0,0,0,0,0,0,0,0,0,400288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389716,0,0,0,0,0,0,0,0,0,1361224,0,0,0,0,405944,0,0,0,0,0,2536644,697836,827814,1262568,VPN
0,0,107718,580078,2047820,3034418,0,0,0,286870,325904,167332,481682,478456,317396,363098,156540,0,115254,0,0,265798,0,0,0,0,0,0,0,0,0,0,0,153988,1185028,389638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388748,0,0,0,0,0,0,0,0,0,0,0,0,0,594020,3868978,3169018,0,0,0,0,0,0,0,0,0,0,0,0,0,405870,0,0,0,0,0,0,0,0,0,0,0,0,1341476,0,389520,3840650,2846070,1943976,0,0,0,0,0,0,0,0,0,0,0,405482,0,0,0,0,0,0,0,0,0,VPN
0,0,130366,554174,1489576,3744092,0,0,0,415214,220930,228650,612404,422546,148968,229968,0,0,0,0,144426,202560,0,0,0,0,0,0,0,0,863638,236738,0,0,0,406092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333642,0,0,0,0,0,1092906,287144,0,0,121602,827920,4128990,2228240,0,403758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389106,2943914,2365002,2741300,0,0,0,0,0,0,0,0,0,0,0,405498,0,0,0,0,0,0,0,0,0,VPN
0,0,188386,795064,2276252,1347122,1138090,0,106038,448200,151592,182850,299742,694912,326594,358824,0,104542,0,0,0,0,263046,0,0,0,0,0,0,0,0,0,0,252508,1085340,389776,0,0,0,0,0,0,0,0,0,0,0,0,0,387442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969604,3423756,3076878,918530,162444,0,0,0,0,0,0,0,0,0,0,0,423724,0,0,0,0,0,0,0,0,0,0,0,1341476,0,388716,0,4628774,1204934,0,0,0,0,0,0,0,0,0,0,0,0,405944,0,0,0,0,0,0,0,0,0,VPN
0,0,0,115178,362548,1430092,3879020,0,0,0,348634,263476,158614,495716,472754,336758,402262,0,101172,0,0,0,0,265906,0,0,0,0,0,0,0,0,0,0,0,1217274,556258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387734,0,0,0,0,0,0,0,0,0,0,0,0,0,467030,3353182,3015566,821100,0,0,0,0,0,0,0,0,0,0,0,3085424,3382746,2585494,0,0,0,0,0,0,0,0,0,0,1341200,0,0,388716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405482,0,0,0,0,0,0,0,0,VPN
0,0,119348,488214,1403086,3813876,0,0,0,380432,260804,241004,278518,735696,272392,324698,0,0,0,0,0,271330,0,0,0,0,0,0,0,0,0,0,0,0,434430,1292918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387718,0,0,0,0,0,0,0,0,0,0,0,0,0,657864,4086644,2869034,0,0,0,0,0,0,0,0,0,0,0,0,0,404114,0,0,0,0,0,0,0,0,0,0,0,0,1341476,0,389228,3299610,1356690,3409442,585172,0,0,0,0,0,0,0,0,0,0,408958,0,0,0,0,0,0,0,0,0,VPN
0,0,125674,395794,1353210,2622290,1270426,154582,0,113856,463088,173398,292748,658780,313896,372090,191858,0,0,0,326610,0,0,0,0,0,0,0,496002,866642,0,0,0,0,0,0,0,0,0,376452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406176,0,0,0,0,0,0,0,0,0,0,590512,3480400,3158796,0,405902,0,0,5570660,2326656,895018,635794,602344,0,0,0,0,0,0,0,383010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379170,0,0,0,0,0,VPN
0,0,221790,984536,3238596,1352046,0,0,337686,316704,246082,282062,600972,289856,457074,0,0,148244,0,0,0,263184,0,0,0,0,0,0,0,0,0,0,188604,1149844,389638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403944,0,0,0,0,0,0,0,177526,1183248,2263644,1114108,3926842,0,388440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405620,0,0,0,0,0,0,0,0,0,0,VPN
0,0,224086,942106,3285052,1367630,0,0,150782,448702,196370,205326,437504,548174,501214,0,0,0,0,107932,0,272398,0,0,0,0,0,0,0,0,0,0,0,427668,911024,389378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387458,0,0,0,0,0,0,0,0,0,0,0,0,205076,1817390,5651874,0,0,0,0,0,0,0,0,0,0,0,0,0,421124,0,0,0,0,0,0,0,0,0,0,0,0,1341614,0,388854,0,0,0,0,0,0,0,0,0,0,0,0,2755212,709650,1228068,1700780,1469596,1071864,0,0,0,0,0,0,0,VPN
0,0,204022,826718,2644984,2169500,0,0,135334,454732,0,383030,312812,512026,350448,338578,0,0,116606,0,265344,0,0,0,0,0,0,0,0,0,0,0,0,1308310,0,390100,0,0,0,0,0,0,0,0,0,0,0,0,0,393946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473954,743782,3730708,2762074,0,0,0,0,0,0,0,0,0,0,0,225324,284538,0,0,0,0,0,0,0,0,0,0,1997778,4226988,2844004,0,388716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406222,0,0,124782,0,0,0,0,0,0,VPN
0,0,264666,985722,3243592,1302706,0,0,175620,442800,182750,283528,648030,300428,481468,0,0,0,0,0,0,265810,0,0,0,0,0,0,0,0,0,0,0,1064672,662814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387580,0,0,0,0,0,0,0,0,0,0,0,0,0,413044,0,176960,1111658,4484462,1559020,0,0,0,0,0,0,0,0,0,412768,0,0,0,0,0,0,0,0,0,0,0,652478,696746,0,0,389626,0,0,0,4044246,3818578,0,0,0,0,0,0,0,0,405482,0,0,0,0,0,0,0,0,0,0,VPN
0,0,109848,659500,2453526,2578950,0,0,0,502686,0,325866,292306,578964,253070,360952,133920,0,107548,0,342532,0,0,0,0,0,0,0,0,0,0,0,0,1338172,389914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387718,0,0,0,0,0,0,0,0,0,0,0,0,0,117248,1148630,2813258,2145482,0,0,0,0,0,0,0,0,0,0,0,0,407076,0,0,0,0,0,0,0,0,0,0,0,0,1355514,0,388870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405482,0,0,0,0,0,0,7033160,1550894,1265418,600272,VPN
0,0,343292,1149854,2757342,323678,1205792,0,0,334944,303068,113672,291486,681412,193436,269858,182552,251068,0,112566,0,0,883122,0,260490,0,0,0,0,0,0,0,0,0,381842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402762,0,0,0,653534,693068,0,0,0,0,0,0,0,0,193134,1517808,3446498,2566252,0,0,0,0,0,0,0,0,0,0,0,402098,3273632,2076668,3002824,0,0,0,0,0,0,0,0,0,0,0,0,389484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393642,0,0,0,0,0,0,0,0,0,0,VPN
0,0,0,168022,739884,2234258,2173780,515368,0,0,334680,338334,225058,260360,676820,369096,320600,0,0,112468,0,0,266346,0,0,0,0,0,0,0,0,0,0,0,609208,1118464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401050,0,0,0,0,0,165834,1147790,4011116,495476,0,0,0,0,404626,0,0,0,0,0,0,0,0,0,0,0,0,6676084,2354308,2415942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405620,0,0,0,0,0,0,0,0,VPN
0,0,113362,483022,1583994,2434602,1241144,0,0,153578,488690,158504,278966,635870,206990,260526,373906,0,0,0,0,343398,0,0,0,0,0,0,0,0,0,0,0,0,477406,1250542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416770,0,0,643238,3237126,1900378,0,0,0,0,0,0,1340924,0,0,388716,0,0,0,0,0,0,0,0,0,0,0,0,0,405344,0,0,0,0,0,0,4296990,4385892,1641414,VPN
0,0,163174,678660,2371048,2574616,0,0,217448,393876,263556,193012,506910,454836,282774,0,0,127612,0,0,0,264980,0,0,0,0,0,0,409768,690508,0,0,0,415206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408924,0,0,0,0,0,1419114,0,0,0,0,0,0,0,0,422030,0,0,0,685746,2081696,1987294,1013042,0,0,0,0,0,0,0,390642,0,0,0,0,0,0,0,0,0,0,0,0,0,4805720,2643968,1631448,434966,0,0,0,0,0,0,0,0,VPN
0,0,196520,780826,2360660,1257050,1151722,0,0,258862,353652,264090,436280,420144,370920,410010,0,0,0,0,0,0,267788,0,0,0,0,0,0,0,0,0,0,0,869694,857792,0,0,0,0,0,0,0,0,0,0,0,0,0,388042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400548,0,0,0,0,0,0,0,0,0,0,0,0,0,403354,0,0,0,158456,1144908,2381606,2509780,1147768,0,0,0,0,1341614,0,372176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405344,0,0,0,0,0,0,0,0,0,VPN
0,0,0,239282,1036782,3877050,551252,0,0,0,527152,0,307722,367494,593506,236496,405260,0,100718,103968,0,0,0,263046,0,0,0,0,0,0,0,0,0,0,538622,1189066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387856,0,0,0,0,0,0,0,0,0,0,0,0,0,523160,1187230,4335552,166894,0,0,0,2151736,3914946,0,904218,885334,0,0,0,0,415040,0,0,0,0,0,0,0,0,0,0,0,1341732,0,388716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473628,0,0,0,0,0,0,0,0,0,VPN
0,0,121076,472376,2161422,3010018,0,0,364728,228118,0,331968,305428,565226,272560,423114,0,0,116268,0,333338,0,0,0,0,0,0,0,0,0,0,0,0,575766,1152320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388148,0,0,0,0,0,0,0,0,0,0,0,0,0,910702,3197404,3535594,0,0,0,0,0,0,0,0,0,0,0,0,451114,0,0,0,0,0,0,0,0,0,0,0,0,1341476,0,388578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4183594,2929872,1849254,VPN
0,0,103330,570388,2131138,2971888,0,0,0,484810,138110,235614,675846,290906,233666,376922,0,0,0,0,0,0,263046,0,0,0,0,0,0,0,0,0,0,340606,997518,389500,0,0,0,0,0,0,0,0,0,0,0,0,0,387442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399234,0,0,0,0,0,0,0,0,0,0,0,0,0,406232,0,0,0,0,0,0,0,0,0,0,0,0,1351512,0,388440,0,0,0,0,0,432366,2536950,3539016,815156,0,0,0,0,0,0,406464,0,0,0,0,0,0,0,0,0,VPN
0,129188,1247194,2832506,1667882,309272,0,341644,281674,280942,285356,464192,187444,0,0,733132,131420,0,0,263338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389962,0,0,0,0,0,0,0,0,1338524,0,0,0,0,387580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413992,0,0,132288,3592436,3042946,1796154,0,0,0,0,0,0,0,0,0,1821598,2057456,2355812,0,0,0,0,0,0,0,0,0,0,0,0,388716,0,0,0,0,0,0,0,0,0,0,1362760,0,0,405498,0,0,0,0,0,0,0,VPN
0,0,891986,3558520,1726340,0,278874,426164,167082,724556,342988,601888,0,0,0,0,0,0,265218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848044,880010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404672,0,0,237024,4601664,995486,0,0,0,0,0,0,0,0,403402,0,2370650,2172252,3255474,1883650,0,0,0,0,0,0,1180486,160868,0,0,389072,0,0,0,0,0,0,0,0,0,0,0,0,0,405838,0,0,0,0,0,0,0,0,VPN
0,0,0,0,0,512220,1237164,121944,141176,469012,0,293634,389140,270940,337802,129082,0,819478,156842,0,0,0,235160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095002,709202,0,0,0,388232,0,0,0,0,0,0,0,0,0,1473174,3509410,3270950,145830,0,399340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388302,0,0,0,0,0,0,0,0,0,0,389674,975654,0,0,0,0,0,0,0,0,VPN
0,0,0,196558,1549860,0,614386,112342,425328,239698,570402,289648,0,171634,100884,0,0,0,262786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190612,389500,0,0,0,0,0,388850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403264,141118,3799872,3277318,1425590,1362900,887816,0,0,0,0,0,0,0,0,374216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VPN
0,0,157514,652252,2382468,2547518,0,0,0,232352,380060,0,479258,487036,228492,363646,292206,0,0,0,0,265536,0,0,0,0,0,0,0,0,0,0,0,0,830250,897236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387718,0,0,0,0,0,0,0,0,0,0,0,0,0,267094,2126500,3820820,0,0,0,0,0,0,0,0,0,0,0,0,1774170,3534806,4215500,983366,0,0,0,0,0,0,0,0,0,0,1342712,0,389812,0,0,0,0,0,0,0,0,0,0,0,0,0,406440,0,0,0,0,0,0,0,0,0,0,VPN
0,0,106522,952942,1263452,1843506,931692,1470304,205618,0,511602,366710,0,434128,0,0,0,0,0,0,263046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337986,390238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387580,0,0,0,0,0,0,0,0,0,0,979318,4805258,0,362502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408536,0,0,0,0,0,0,0,0,0,0,0,1158496,182858,0,0,389118,0,0,0,0,0,0,0,0,0,0,0,0,0,405344,0,0,0,0,0,0,0,VPN
0,0,181452,825460,3130368,1766014,0,100438,440928,107310,153838,312292,615894,321618,463748,0,0,135372,0,0,266570,0,0,0,0,0,0,0,0,0,0,0,103974,1244202,389776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387962,0,0,0,0,0,0,0,0,0,0,0,0,0,360914,381638,1878446,4164628,958884,0,0,0,0,0,0,0,0,0,0,0,4641510,3415918,0,0,0,0,0,0,0,0,0,0,0,1344424,0,388716,0,0,0,0,0,0,0,0,0,0,0,0,0,331810,0,0,0,0,0,0,0,0,0,0,0,VPN
0,0,186578,2606204,3036712,0,0,568446,182672,397096,253414,528292,286188,0,126510,112612,0,0,264886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269340,1458576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399616,0,0,106972,0,0,0,0,0,0,0,0,0,0,402728,247468,2749530,724686,2743732,2071822,0,0,0,0,0,0,0,714680,630408,0,389688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VPN
0,0,0,316520,1320064,3778408,522354,0,0,192648,419282,238068,242150,623836,270424,513892,0,0,0,0,0,0,264414,0,0,0,0,0,0,0,0,0,0,0,1148590,579252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128770,276562,0,0,0,0,0,0,0,0,0,0,0,0,176552,1552968,3518080,2459244,0,0,0,0,0,0,0,0,0,0,0,0,413958,0,0,0,0,0,0,0,0,0,0,0,6086466,3892372,120430,187230,221142,0,0,0,0,0,0,0,0,0,0,0,0,0,331980,0,0,0,0,0,0,0,0,0,VPN
0,0,140122,1784548,3822856,145222,0,533090,145770,338584,594634,530312,319846,0,0,125576,0,0,266606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441898,1286326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403264,0,0,0,0,0,0,0,0,0,0,0,0,1341354,0,388854,0,0,1345174,3684712,2100286,0,0,0,0,0,0,0,0,0,405758,0,0,0,0,0,0,0,VPN
0,0,439404,1744486,3538912,0,0,327504,287714,220566,153838,289818,714810,443824,103130,0,0,115772,0,0,266002,0,0,0,0,0,0,0,0,0,0,0,364062,1038922,324640,0,0,0,0,0,0,0,0,0,0,0,0,0,389076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419446,0,0,0,0,0,0,284890,1439070,913136,1772038,2919102,0,0,0,414052,0,0,0,0,0,0,0,0,0,0,0,899802,449114,0,388854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638746,3496732,0,0,VPN
0,0,253736,1891838,3736262,133530,0,429186,388048,320178,521828,352966,495518,0,106872,109888,0,0,233914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241056,1013006,473780,0,0,0,0,0,0,0,0,0,0,0,0,0,387304,0,0,0,0,0,0,0,0,0,0,1755606,4988716,1338280,0,348726,0,0,0,807670,2827250,2196926,0,0,0,0,0,0,0,0,0,403004,0,0,0,0,0,0,0,0,0,0,450418,893810,0,0,388456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412854,0,0,0,0,0,0,VPN
